printing solutions in: ./dogs-color/insts/cgshop22/sqrpecn58790.instance.json.solution.json
printing perfs in: ./dogs-color/insts/cgshop22/sqrpecn58790.instance.json.perf.json

CGSHOP Instance: compute neighbors...
computing neighbors (0 / 58790)...
computing neighbors (1000 / 58790)...
computing neighbors (2000 / 58790)...
computing neighbors (3000 / 58790)...
computing neighbors (4000 / 58790)...
computing neighbors (5000 / 58790)...
computing neighbors (6000 / 58790)...
computing neighbors (7000 / 58790)...
computing neighbors (8000 / 58790)...
computing neighbors (9000 / 58790)...
computing neighbors (10000 / 58790)...
computing neighbors (11000 / 58790)...
computing neighbors (12000 / 58790)...
computing neighbors (13000 / 58790)...
computing neighbors (14000 / 58790)...
computing neighbors (15000 / 58790)...
computing neighbors (16000 / 58790)...
computing neighbors (17000 / 58790)...
computing neighbors (18000 / 58790)...
computing neighbors (19000 / 58790)...
computing neighbors (20000 / 58790)...
computing neighbors (21000 / 58790)...
computing neighbors (22000 / 58790)...
computing neighbors (23000 / 58790)...
computing neighbors (24000 / 58790)...
computing neighbors (25000 / 58790)...
computing neighbors (26000 / 58790)...
computing neighbors (27000 / 58790)...
computing neighbors (28000 / 58790)...
computing neighbors (29000 / 58790)...
computing neighbors (30000 / 58790)...
computing neighbors (31000 / 58790)...
computing neighbors (32000 / 58790)...
computing neighbors (33000 / 58790)...
computing neighbors (34000 / 58790)...
computing neighbors (35000 / 58790)...
computing neighbors (36000 / 58790)...
computing neighbors (37000 / 58790)...
computing neighbors (38000 / 58790)...
computing neighbors (39000 / 58790)...
computing neighbors (40000 / 58790)...
computing neighbors (41000 / 58790)...
computing neighbors (42000 / 58790)...
computing neighbors (43000 / 58790)...
computing neighbors (44000 / 58790)...
computing neighbors (45000 / 58790)...
computing neighbors (46000 / 58790)...
computing neighbors (47000 / 58790)...
computing neighbors (48000 / 58790)...
computing neighbors (49000 / 58790)...
computing neighbors (50000 / 58790)...
computing neighbors (51000 / 58790)...
computing neighbors (52000 / 58790)...
computing neighbors (53000 / 58790)...
computing neighbors (54000 / 58790)...
computing neighbors (55000 / 58790)...
computing neighbors (56000 / 58790)...
computing neighbors (57000 / 58790)...
computing neighbors (58000 / 58790)...
88172      vertices
58790      segments
533        dominations
=======================
greedy clique: 289
greedy found 289 vertices in 0.266 seconds
 time (s)      nb expanded    nb generated   objective      
  0.791        95.0           5.4 k          -352           
  0.794        97.0           5.6 k          -353           
  0.797        99.0           5.7 k          -354           
  0.800        101.0          5.8 k          -355           
  0.804        104.0          6.1 k          -356           
  0.809        107.0          6.2 k          -357           
  0.810        108.0          6.3 k          -358           
  0.813        110.0          6.4 k          -359           
  0.817        113.0          6.6 k          -360           
  0.822        116.0          6.8 k          -361           
  0.826        119.0          6.9 k          -362           
  0.827        120.0          6.9 k          -363           
  0.828        121.0          7.0 k          -364           
  0.842        130.0          7.7 k          -365           
  0.844        131.0          7.7 k          -366           
  0.845        132.0          7.8 k          -367           
  0.849        135.0          8.0 k          -368           
  0.854        138.0          8.2 k          -369           
  0.860        142.0          8.5 k          -370           
  0.861        143.0          8.5 k          -371           
  0.862        144.0          8.6 k          -372           
  0.868        148.0          8.7 k          -373           
  0.869        149.0          8.8 k          -374           
  0.872        151.0          8.9 k          -375           
  0.880        156.0          9.3 k          -376           
  0.883        158.0          9.4 k          -377           
  0.887        161.0          9.5 k          -378           
  0.892        164.0          9.7 k          -379           
  0.895        166.0          9.8 k          -380           
  0.899        169.0          10.0 k         -381           
  0.907        174.0          10.3 k         -382           
  0.913        178.0          10.5 k         -383           
  0.914        179.0          10.6 k         -384           
  0.932        190.0          11.4 k         -385           
  0.935        192.0          11.5 k         -386           
  0.937        194.0          11.5 k         -387           
  0.939        195.0          11.6 k         -388           
  0.951        203.0          12.2 k         -389           
  0.954        205.0          12.3 k         -390           
  0.958        208.0          12.4 k         -391           
  0.961        210.0          12.5 k         -392           
  0.966        213.0          12.7 k         -393           
  0.969        215.0          12.8 k         -394           
  0.971        217.0          12.8 k         -395           
  0.974        219.0          12.9 k         -396           
  0.982        224.0          13.2 k         -397           
  0.983        225.0          13.2 k         -398           
  0.984        226.0          13.2 k         -399           
  0.990        230.0          13.5 k         -400           
  1.015        245.0          14.4 k         -401           
  1.044        263.0          15.3 k         -402           
  1.071        277.0          15.9 k         -403           
  1.100        295.0          16.6 k         -404           
  1.107        299.0          16.7 k         -405           
  1.126        311.0          17.1 k         -406           
  1.132        315.0          17.2 k         -407           
  1.143        322.0          17.3 k         -408           
  1.154        329.0          17.4 k         -409           
  1.172        340.0          17.6 k         -410           
  1.181        346.0          17.6 k         -411           
  1.231        376.0          17.8 k         -412           
  1.234        378.0          17.8 k         -413           
  1.245        385.0          18.0 k         -414           
  1.246        386.0          18.0 k         -415           
  1.262        396.0          18.0 k         -416           
  1.265        398.0          18.0 k         -417           
  1.306        423.0          18.4 k         -418           
  1.312        427.0          18.4 k         -419           
  1.342        445.0          18.5 k         -420           
  1.392        476.0          18.7 k         -421           
  1.397        479.0          18.7 k         -422           
  1.398        480.0          18.7 k         -423           
  1.399        481.0          18.7 k         -424           
  1.407        486.0          18.7 k         -425           
  1.476        528.0          19.1 k         -426           
  1.480        531.0          19.2 k         -427           
  1.492        538.0          19.2 k         -428           
  1.493        539.0          19.2 k         -429           
  1.758        697.0          20.9 k         -430           
  1.786        714.0          21.0 k         -431           
  1.789        716.0          21.0 k         -432           
  1.798        722.0          21.0 k         -433           
  1.805        726.0          21.1 k         -434           
  1.876        769.0          21.5 k         -435           
  1.954        816.0          21.9 k         -436           
  2.008        848.0          22.1 k         -437           
  2.012        851.0          22.2 k         -438           
  2.017        854.0          22.2 k         -439           
  2.031        863.0          22.2 k         -440           
  2.037        867.0          22.2 k         -441           
  2.043        871.0          22.2 k         -442           
  2.058        880.0          22.3 k         -443           
  2.059        881.0          22.3 k         -444           
  2.235        984.0          23.1 k         -445           
  2.242        989.0          23.1 k         -446           
  2.244        990.0          23.1 k         -447           
  2.303        1.0 k          23.3 k         -448           
  2.320        1.0 k          23.4 k         -449           
  2.680        1.2 k          24.8 k         -450           
  2.728        1.3 k          24.9 k         -451           
  2.731        1.3 k          24.9 k         -452           
  2.732        1.3 k          24.9 k         -453           
  2.755        1.3 k          25.0 k         -454           
  2.756        1.3 k          25.0 k         -455           
  2.766        1.3 k          25.0 k         -456           
  2.770        1.3 k          25.0 k         -457           
  3.163        1.5 k          26.3 k         -458           
  3.169        1.5 k          26.3 k         -459           
  3.178        1.5 k          26.3 k         -460           
  3.183        1.6 k          26.3 k         -461           
  3.204        1.6 k          26.4 k         -462           
  3.211        1.6 k          26.4 k         -463           
  3.309        1.6 k          26.7 k         -464           
  3.311        1.6 k          26.7 k         -465           
  3.548        1.8 k          27.3 k         -466           
  3.567        1.8 k          27.3 k         -467           
  4.105        2.1 k          28.7 k         -468           
  4.957        2.6 k          30.4 k         -469           
  5.089        2.7 k          30.7 k         -470           
  5.092        2.7 k          30.7 k         -471           
  5.097        2.7 k          30.8 k         -472           
  5.118        2.7 k          30.8 k         -473           
  5.138        2.7 k          30.8 k         -474           
  5.144        2.7 k          30.8 k         -475           
  5.281        2.8 k          31.1 k         -476           
  5.284        2.8 k          31.1 k         -477           
  5.285        2.8 k          31.1 k         -478           
  5.293        2.8 k          31.1 k         -479           
  5.868        3.1 k          32.3 k         -480           
  5.916        3.2 k          32.4 k         -481           
  6.160        3.3 k          32.8 k         -482           
  6.161        3.3 k          32.9 k         -483           
  6.166        3.3 k          32.9 k         -484           
  6.167        3.3 k          32.9 k         -485           
  6.172        3.3 k          32.9 k         -486           
  6.176        3.3 k          32.9 k         -487           
  6.196        3.3 k          32.9 k         -488           
  6.208        3.3 k          33.0 k         -489           
  6.239        3.4 k          33.0 k         -490           
  6.449        3.5 k          33.4 k         -491           
  6.450        3.5 k          33.4 k         -492           
  6.455        3.5 k          33.4 k         -493           
  6.470        3.5 k          33.5 k         -494           
  6.761        3.7 k          34.1 k         -495           
  7.525        4.1 k          35.6 k         -496           
  8.139        4.5 k          36.8 k         -497           
  8.216        4.5 k          36.9 k         -498           
  8.680        4.8 k          37.8 k         -499           
  8.841        4.9 k          38.1 k         -500           
  9.066        5.0 k          38.5 k         -501           
  9.074        5.0 k          38.6 k         -502           
  11.585       6.5 k          43.3 k         -503           
  11.720       6.6 k          43.6 k         -504           
  15.720       8.9 k          50.7 k         -505           
  36.070       20.8 k         86.6 k         -506           
  36.109       20.8 k         86.7 k         -507           
  36.110       20.8 k         86.7 k         -508           
  36.122       20.8 k         86.7 k         -509           
  36.133       20.8 k         86.7 k         -510           
  37.022       21.4 k         88.3 k         -511           
  37.126       21.4 k         88.5 k         -512           
  42.214       24.4 k         97.9 k         -513           
  42.222       24.4 k         97.9 k         -514           
  42.547       24.6 k         98.5 k         -515           
  42.582       24.6 k         98.6 k         -516           
  42.839       24.7 k         99.0 k         -517           
  43.296       25.0 k         99.8 k         -518           
  43.424       25.1 k         100.1 k        -519           
  44.757       25.9 k         102.5 k        -520           
  60.566       35.0 k         130.1 k        -521           
  61.017       35.3 k         130.8 k        -522           
  66.215       38.3 k         140.3 k        -523           
  72.259       41.8 k         151.2 k        -524           
  72.267       41.8 k         151.2 k        -525           
  75.676       43.8 k         157.4 k        -526           
  94.918       54.9 k         191.7 k        -527           
  208.360      120.4 k        379.8 k        -528           
  245.937      142.0 k        441.7 k        -529           
  245.939      142.0 k        441.7 k        -530           
  245.943      142.0 k        441.7 k        -531           
  250.052      144.4 k        448.3 k        -532           
  294.474      169.9 k        523.5 k        -533           
  425.303      245.0 k        739.7 k        -534           
  723.146      415.4 k        1.2 M          -535           
  1230.967     705.2 k        2.1 M          -536           
  1513.182     866.1 k        2.5 M          -537           
  1764.487     1.0 M          2.9 M          -538           
  2095.065     1.2 M          3.5 M          -539           
  2095.096     1.2 M          3.5 M          -540           
  5155.996     2.9 M          8.3 M          -541           
  5682.480     3.2 M          9.1 M          -542           
  18141.414    10.3 M         28.1 M         -543           
  19442.119    11.0 M         30.1 M         -544           
  20479.939    11.6 M         31.6 M         -545           
  20858.654    11.8 M         32.1 M         -546           
  22861.949    13.0 M         35.1 M         -547           
  34116.895    19.3 M         51.7 M         -548           
  38480.758    21.7 M         58.0 M         -549           
  38595.500    21.8 M         58.2 M         -550           
  54842.309    30.9 M         82.0 M         -551           
