printing solutions in: ./dogs-color/insts/cgshop22/vispecn55775.instance.json.solution.json
printing perfs in: ./dogs-color/insts/cgshop22/vispecn55775.instance.json.perf.json

CGSHOP Instance: compute neighbors...
computing neighbors (0 / 55775)...
computing neighbors (1000 / 55775)...
computing neighbors (2000 / 55775)...
computing neighbors (3000 / 55775)...
computing neighbors (4000 / 55775)...
computing neighbors (5000 / 55775)...
computing neighbors (6000 / 55775)...
computing neighbors (7000 / 55775)...
computing neighbors (8000 / 55775)...
computing neighbors (9000 / 55775)...
computing neighbors (10000 / 55775)...
computing neighbors (11000 / 55775)...
computing neighbors (12000 / 55775)...
computing neighbors (13000 / 55775)...
computing neighbors (14000 / 55775)...
computing neighbors (15000 / 55775)...
computing neighbors (16000 / 55775)...
computing neighbors (17000 / 55775)...
computing neighbors (18000 / 55775)...
computing neighbors (19000 / 55775)...
computing neighbors (20000 / 55775)...
computing neighbors (21000 / 55775)...
computing neighbors (22000 / 55775)...
computing neighbors (23000 / 55775)...
computing neighbors (24000 / 55775)...
computing neighbors (25000 / 55775)...
computing neighbors (26000 / 55775)...
computing neighbors (27000 / 55775)...
computing neighbors (28000 / 55775)...
computing neighbors (29000 / 55775)...
computing neighbors (30000 / 55775)...
computing neighbors (31000 / 55775)...
computing neighbors (32000 / 55775)...
computing neighbors (33000 / 55775)...
computing neighbors (34000 / 55775)...
computing neighbors (35000 / 55775)...
computing neighbors (36000 / 55775)...
computing neighbors (37000 / 55775)...
computing neighbors (38000 / 55775)...
computing neighbors (39000 / 55775)...
computing neighbors (40000 / 55775)...
computing neighbors (41000 / 55775)...
computing neighbors (42000 / 55775)...
computing neighbors (43000 / 55775)...
computing neighbors (44000 / 55775)...
computing neighbors (45000 / 55775)...
computing neighbors (46000 / 55775)...
computing neighbors (47000 / 55775)...
computing neighbors (48000 / 55775)...
computing neighbors (49000 / 55775)...
computing neighbors (50000 / 55775)...
computing neighbors (51000 / 55775)...
computing neighbors (52000 / 55775)...
computing neighbors (53000 / 55775)...
computing neighbors (54000 / 55775)...
computing neighbors (55000 / 55775)...
78196      vertices
55775      segments
431        dominations
=======================
greedy clique: 70
greedy found 70 vertices in 0.047 seconds
 time (s)      nb expanded    nb generated   objective      
  0.829        515.0          6.7 k          -130           
  0.830        516.0          6.7 k          -131           
  0.833        519.0          6.7 k          -132           
  0.835        521.0          6.7 k          -133           
  0.837        523.0          6.7 k          -134           
  0.843        528.0          6.7 k          -135           
  0.934        603.0          7.2 k          -136           
  0.949        616.0          7.2 k          -137           
  0.952        618.0          7.2 k          -138           
  0.955        621.0          7.2 k          -139           
  1.462        1.0 k          8.5 k          -140           
  1.463        1.0 k          8.5 k          -141           
  1.464        1.0 k          8.5 k          -142           
  1.464        1.0 k          8.5 k          -143           
  1.465        1.0 k          8.5 k          -144           
  1.466        1.0 k          8.5 k          -145           
  1.466        1.0 k          8.5 k          -146           
  1.467        1.0 k          8.5 k          -147           
  1.469        1.0 k          8.5 k          -148           
  1.470        1.0 k          8.6 k          -149           
  1.470        1.0 k          8.6 k          -150           
  1.475        1.0 k          8.6 k          -151           
  1.478        1.0 k          8.6 k          -152           
  1.488        1.1 k          8.6 k          -153           
  1.497        1.1 k          8.6 k          -154           
  1.500        1.1 k          8.6 k          -155           
  1.512        1.1 k          8.7 k          -156           
  1.516        1.1 k          8.7 k          -157           
  1.519        1.1 k          8.7 k          -158           
  1.520        1.1 k          8.7 k          -159           
  1.525        1.1 k          8.7 k          -160           
  1.557        1.1 k          8.8 k          -161           
  1.673        1.2 k          9.1 k          -162           
  1.697        1.2 k          9.1 k          -163           
  1.698        1.2 k          9.1 k          -164           
  1.715        1.2 k          9.2 k          -165           
  1.716        1.2 k          9.2 k          -166           
  1.716        1.2 k          9.2 k          -167           
  4.207        3.3 k          14.4 k         -168           
  4.833        3.8 k          15.6 k         -169           
  4.835        3.8 k          15.6 k         -170           
  5.088        4.0 k          16.0 k         -171           
  5.100        4.0 k          16.0 k         -172           
  5.101        4.0 k          16.0 k         -173           
  5.102        4.0 k          16.0 k         -174           
  5.262        4.2 k          16.3 k         -175           
  5.264        4.2 k          16.3 k         -176           
  5.299        4.2 k          16.4 k         -177           
  5.342        4.2 k          16.5 k         -178           
  5.344        4.2 k          16.5 k         -179           
  5.346        4.2 k          16.5 k         -180           
  6.195        4.9 k          18.3 k         -181           
  6.206        4.9 k          18.3 k         -182           
  6.207        4.9 k          18.3 k         -183           
  6.222        4.9 k          18.3 k         -184           
  6.224        4.9 k          18.3 k         -185           
  6.278        5.0 k          18.4 k         -186           
  6.280        5.0 k          18.4 k         -187           
  6.282        5.0 k          18.5 k         -188           
  6.454        5.1 k          18.8 k         -189           
  6.495        5.2 k          18.9 k         -190           
  6.496        5.2 k          18.9 k         -191           
  6.503        5.2 k          19.0 k         -192           
  6.513        5.2 k          19.0 k         -193           
  6.522        5.2 k          19.0 k         -194           
  6.525        5.2 k          19.0 k         -195           
  6.577        5.2 k          19.1 k         -196           
  11.276       9.0 k          28.2 k         -197           
  11.314       9.0 k          28.2 k         -198           
  11.323       9.0 k          28.2 k         -199           
  21.230       16.8 k         47.1 k         -200           
  21.237       16.8 k         47.1 k         -201           
  23.001       18.2 k         50.3 k         -202           
  23.012       18.2 k         50.4 k         -203           
  128.336      98.6 k         237.1 k        -204           
  129.687      99.6 k         239.3 k        -205           
  135.827      104.3 k        249.6 k        -206           
  148.223      113.8 k        271.5 k        -207           
  148.234      113.8 k        271.5 k        -208           
  148.235      113.8 k        271.5 k        -209           
  148.243      113.8 k        271.6 k        -210           
  149.461      114.7 k        273.6 k        -211           
  149.469      114.7 k        273.7 k        -212           
  149.471      114.7 k        273.7 k        -213           
  149.477      114.7 k        273.7 k        -214           
  149.483      114.7 k        273.7 k        -215           
  179.068      136.7 k        321.4 k        -216           
  179.069      136.7 k        321.4 k        -217           
  191.958      146.4 k        342.6 k        -218           
  669.340      495.0 k        1.1 M          -219           
  927.029      683.3 k        1.5 M          -220           
  927.041      683.3 k        1.5 M          -221           
  1169.232     861.2 k        1.9 M          -222           
  2366.789     1.7 M          3.9 M          -223           
  21995.160    16.2 M         35.5 M         -224           
