printing solutions in: ./dogs-color/insts/cgshop22/reecn45823.instance.json.solution.json
printing perfs in: ./dogs-color/insts/cgshop22/reecn45823.instance.json.perf.json

CGSHOP Instance: compute neighbors...
computing neighbors (0 / 45823)...
computing neighbors (1000 / 45823)...
computing neighbors (2000 / 45823)...
computing neighbors (3000 / 45823)...
computing neighbors (4000 / 45823)...
computing neighbors (5000 / 45823)...
computing neighbors (6000 / 45823)...
computing neighbors (7000 / 45823)...
computing neighbors (8000 / 45823)...
computing neighbors (9000 / 45823)...
computing neighbors (10000 / 45823)...
computing neighbors (11000 / 45823)...
computing neighbors (12000 / 45823)...
computing neighbors (13000 / 45823)...
computing neighbors (14000 / 45823)...
computing neighbors (15000 / 45823)...
computing neighbors (16000 / 45823)...
computing neighbors (17000 / 45823)...
computing neighbors (18000 / 45823)...
computing neighbors (19000 / 45823)...
computing neighbors (20000 / 45823)...
computing neighbors (21000 / 45823)...
computing neighbors (22000 / 45823)...
computing neighbors (23000 / 45823)...
computing neighbors (24000 / 45823)...
computing neighbors (25000 / 45823)...
computing neighbors (26000 / 45823)...
computing neighbors (27000 / 45823)...
computing neighbors (28000 / 45823)...
computing neighbors (29000 / 45823)...
computing neighbors (30000 / 45823)...
computing neighbors (31000 / 45823)...
computing neighbors (32000 / 45823)...
computing neighbors (33000 / 45823)...
computing neighbors (34000 / 45823)...
computing neighbors (35000 / 45823)...
computing neighbors (36000 / 45823)...
computing neighbors (37000 / 45823)...
computing neighbors (38000 / 45823)...
computing neighbors (39000 / 45823)...
computing neighbors (40000 / 45823)...
computing neighbors (41000 / 45823)...
computing neighbors (42000 / 45823)...
computing neighbors (43000 / 45823)...
computing neighbors (44000 / 45823)...
computing neighbors (45000 / 45823)...
63936      vertices
45823      segments
348        dominations
=======================
greedy clique: 180
greedy found 180 vertices in 0.134 seconds
 time (s)      nb expanded    nb generated   objective      
  0.613        155.0          8.1 k          -238           
  0.623        162.0          8.4 k          -239           
  0.635        170.0          8.6 k          -240           
  0.636        171.0          8.6 k          -241           
  0.637        172.0          8.7 k          -242           
  0.651        182.0          9.1 k          -243           
  0.670        195.0          9.6 k          -244           
  0.677        200.0          9.7 k          -245           
  0.678        201.0          9.7 k          -246           
  0.679        202.0          9.7 k          -247           
  0.680        203.0          9.8 k          -248           
  0.696        214.0          10.2 k         -249           
  0.709        223.0          10.5 k         -250           
  0.714        227.0          10.6 k         -251           
  0.717        229.0          10.6 k         -252           
  0.718        230.0          10.7 k         -253           
  0.722        233.0          10.7 k         -254           
  0.729        238.0          10.8 k         -255           
  0.733        241.0          10.9 k         -256           
  0.736        244.0          10.9 k         -257           
  0.739        246.0          10.9 k         -258           
  0.746        251.0          11.0 k         -259           
  0.748        253.0          11.1 k         -260           
  0.771        269.0          11.3 k         -261           
  0.772        270.0          11.3 k         -262           
  0.806        293.0          11.5 k         -263           
  0.807        294.0          11.5 k         -264           
  0.866        334.0          12.1 k         -265           
  0.887        349.0          12.2 k         -266           
  0.967        402.0          12.7 k         -267           
  0.974        407.0          12.8 k         -268           
  0.978        410.0          12.8 k         -269           
  0.981        412.0          12.8 k         -270           
  0.992        420.0          12.8 k         -271           
  0.993        421.0          12.9 k         -272           
  1.392        689.0          14.6 k         -273           
  2.568        1.5 k          17.4 k         -274           
  2.572        1.5 k          17.4 k         -275           
  2.575        1.5 k          17.4 k         -276           
  3.147        1.9 k          18.5 k         -277           
  6.454        4.1 k          24.6 k         -278           
  6.466        4.1 k          24.6 k         -279           
  7.205        4.6 k          25.9 k         -280           
  7.743        4.9 k          26.9 k         -281           
  10.293       6.6 k          31.5 k         -282           
  10.300       6.6 k          31.5 k         -283           
  11.087       7.1 k          32.9 k         -284           
  11.296       7.2 k          33.3 k         -285           
  11.324       7.2 k          33.3 k         -286           
  23.719       15.2 k         54.6 k         -287           
  23.757       15.2 k         54.7 k         -288           
  23.949       15.3 k         55.0 k         -289           
  385.582      237.6 k        637.5 k        -290           
  818.280      498.2 k        1.3 M          -291           
  823.966      501.6 k        1.3 M          -292           
  823.991      501.7 k        1.3 M          -293           
  2786.859     1.6 M          4.2 M          -294           
  2786.865     1.6 M          4.2 M          -295           
  2786.870     1.6 M          4.2 M          -296           
  2786.902     1.6 M          4.2 M          -297           
