printing solutions in: ./dogs-color/insts/cgshop22/reecn61436.instance.json.solution.json
printing perfs in: ./dogs-color/insts/cgshop22/reecn61436.instance.json.perf.json

CGSHOP Instance: compute neighbors...
computing neighbors (0 / 61436)...
computing neighbors (1000 / 61436)...
computing neighbors (2000 / 61436)...
computing neighbors (3000 / 61436)...
computing neighbors (4000 / 61436)...
computing neighbors (5000 / 61436)...
computing neighbors (6000 / 61436)...
computing neighbors (7000 / 61436)...
computing neighbors (8000 / 61436)...
computing neighbors (9000 / 61436)...
computing neighbors (10000 / 61436)...
computing neighbors (11000 / 61436)...
computing neighbors (12000 / 61436)...
computing neighbors (13000 / 61436)...
computing neighbors (14000 / 61436)...
computing neighbors (15000 / 61436)...
computing neighbors (16000 / 61436)...
computing neighbors (17000 / 61436)...
computing neighbors (18000 / 61436)...
computing neighbors (19000 / 61436)...
computing neighbors (20000 / 61436)...
computing neighbors (21000 / 61436)...
computing neighbors (22000 / 61436)...
computing neighbors (23000 / 61436)...
computing neighbors (24000 / 61436)...
computing neighbors (25000 / 61436)...
computing neighbors (26000 / 61436)...
computing neighbors (27000 / 61436)...
computing neighbors (28000 / 61436)...
computing neighbors (29000 / 61436)...
computing neighbors (30000 / 61436)...
computing neighbors (31000 / 61436)...
computing neighbors (32000 / 61436)...
computing neighbors (33000 / 61436)...
computing neighbors (34000 / 61436)...
computing neighbors (35000 / 61436)...
computing neighbors (36000 / 61436)...
computing neighbors (37000 / 61436)...
computing neighbors (38000 / 61436)...
computing neighbors (39000 / 61436)...
computing neighbors (40000 / 61436)...
computing neighbors (41000 / 61436)...
computing neighbors (42000 / 61436)...
computing neighbors (43000 / 61436)...
computing neighbors (44000 / 61436)...
computing neighbors (45000 / 61436)...
computing neighbors (46000 / 61436)...
computing neighbors (47000 / 61436)...
computing neighbors (48000 / 61436)...
computing neighbors (49000 / 61436)...
computing neighbors (50000 / 61436)...
computing neighbors (51000 / 61436)...
computing neighbors (52000 / 61436)...
computing neighbors (53000 / 61436)...
computing neighbors (54000 / 61436)...
computing neighbors (55000 / 61436)...
computing neighbors (56000 / 61436)...
computing neighbors (57000 / 61436)...
computing neighbors (58000 / 61436)...
computing neighbors (59000 / 61436)...
computing neighbors (60000 / 61436)...
computing neighbors (61000 / 61436)...
86372      vertices
61436      segments
388        dominations
=======================
greedy clique: 123
greedy found 123 vertices in 0.085 seconds
 time (s)      nb expanded    nb generated   objective      
  0.642        276.0          8.1 k          -188           
  0.653        284.0          8.2 k          -189           
  0.659        288.0          8.2 k          -190           
  0.692        310.0          8.4 k          -191           
  0.693        311.0          8.5 k          -192           
  0.774        364.0          8.9 k          -193           
  0.796        379.0          9.0 k          -194           
  0.802        384.0          9.0 k          -195           
  0.816        393.0          9.0 k          -196           
  0.823        398.0          9.0 k          -197           
  0.840        410.0          9.2 k          -198           
  0.841        411.0          9.2 k          -199           
  1.124        597.0          10.9 k         -200           
  1.127        599.0          10.9 k         -201           
  1.131        602.0          10.9 k         -202           
  1.137        606.0          10.9 k         -203           
  1.139        608.0          10.9 k         -204           
  1.245        677.0          11.4 k         -205           
  1.885        1.1 k          13.0 k         -206           
  1.899        1.1 k          13.1 k         -207           
  2.196        1.3 k          13.6 k         -208           
  2.208        1.3 k          13.6 k         -209           
  2.278        1.4 k          13.8 k         -210           
  2.281        1.4 k          13.8 k         -211           
  2.282        1.4 k          13.8 k         -212           
  2.408        1.4 k          14.1 k         -213           
  2.456        1.5 k          14.2 k         -214           
  2.459        1.5 k          14.2 k         -215           
  2.459        1.5 k          14.2 k         -216           
  2.547        1.5 k          14.5 k         -217           
  13.709       8.7 k          33.1 k         -218           
  13.710       8.7 k          33.1 k         -219           
  16.874       10.7 k         37.7 k         -220           
  16.994       10.8 k         37.8 k         -221           
  21.676       13.8 k         44.9 k         -222           
  32.597       20.7 k         61.8 k         -223           
  32.598       20.7 k         61.8 k         -224           
  32.601       20.7 k         61.9 k         -225           
  32.602       20.7 k         61.9 k         -226           
  32.608       20.7 k         61.9 k         -227           
  965.738      582.6 k        1.4 M          -228           
  965.741      582.6 k        1.4 M          -229           
  966.388      583.0 k        1.4 M          -230           
  978.911      590.4 k        1.4 M          -231           
  978.927      590.4 k        1.4 M          -232           
  2055.311     1.2 M          3.0 M          -233           
  22310.469    12.5 M         30.2 M         -234           
  22310.473    12.5 M         30.2 M         -235           
  94832.234    52.6 M         126.9 M        -236           
