printing solutions in: ./dogs-color/insts/cgshop22/vispecn47378.instance.json.solution.json
printing perfs in: ./dogs-color/insts/cgshop22/vispecn47378.instance.json.perf.json

CGSHOP Instance: compute neighbors...
computing neighbors (0 / 47378)...
computing neighbors (1000 / 47378)...
computing neighbors (2000 / 47378)...
computing neighbors (3000 / 47378)...
computing neighbors (4000 / 47378)...
computing neighbors (5000 / 47378)...
computing neighbors (6000 / 47378)...
computing neighbors (7000 / 47378)...
computing neighbors (8000 / 47378)...
computing neighbors (9000 / 47378)...
computing neighbors (10000 / 47378)...
computing neighbors (11000 / 47378)...
computing neighbors (12000 / 47378)...
computing neighbors (13000 / 47378)...
computing neighbors (14000 / 47378)...
computing neighbors (15000 / 47378)...
computing neighbors (16000 / 47378)...
computing neighbors (17000 / 47378)...
computing neighbors (18000 / 47378)...
computing neighbors (19000 / 47378)...
computing neighbors (20000 / 47378)...
computing neighbors (21000 / 47378)...
computing neighbors (22000 / 47378)...
computing neighbors (23000 / 47378)...
computing neighbors (24000 / 47378)...
computing neighbors (25000 / 47378)...
computing neighbors (26000 / 47378)...
computing neighbors (27000 / 47378)...
computing neighbors (28000 / 47378)...
computing neighbors (29000 / 47378)...
computing neighbors (30000 / 47378)...
computing neighbors (31000 / 47378)...
computing neighbors (32000 / 47378)...
computing neighbors (33000 / 47378)...
computing neighbors (34000 / 47378)...
computing neighbors (35000 / 47378)...
computing neighbors (36000 / 47378)...
computing neighbors (37000 / 47378)...
computing neighbors (38000 / 47378)...
computing neighbors (39000 / 47378)...
computing neighbors (40000 / 47378)...
computing neighbors (41000 / 47378)...
computing neighbors (42000 / 47378)...
computing neighbors (43000 / 47378)...
computing neighbors (44000 / 47378)...
computing neighbors (45000 / 47378)...
computing neighbors (46000 / 47378)...
computing neighbors (47000 / 47378)...
66160      vertices
47378      segments
379        dominations
=======================
greedy clique: 84
greedy found 84 vertices in 0.049 seconds
 time (s)      nb expanded    nb generated   objective      
  2.377        2.0 k          10.0 k         -202           
  2.379        2.0 k          10.0 k         -203           
  2.379        2.0 k          10.0 k         -204           
  2.380        2.0 k          10.0 k         -205           
  2.380        2.0 k          10.0 k         -206           
  2.381        2.0 k          10.0 k         -207           
  2.382        2.0 k          10.0 k         -208           
  2.382        2.1 k          10.0 k         -209           
  2.383        2.1 k          10.0 k         -210           
  2.386        2.1 k          10.1 k         -211           
  2.403        2.1 k          10.1 k         -212           
  2.407        2.1 k          10.1 k         -213           
  2.434        2.1 k          10.2 k         -214           
  2.437        2.1 k          10.2 k         -215           
  2.460        2.1 k          10.3 k         -216           
  2.462        2.1 k          10.3 k         -217           
  2.464        2.1 k          10.3 k         -218           
  2.467        2.1 k          10.4 k         -219           
  2.469        2.1 k          10.4 k         -220           
  2.470        2.1 k          10.4 k         -221           
  2.470        2.1 k          10.4 k         -222           
  2.472        2.1 k          10.4 k         -223           
  2.474        2.1 k          10.4 k         -224           
  2.474        2.1 k          10.4 k         -225           
  2.475        2.1 k          10.4 k         -226           
  2.481        2.2 k          10.4 k         -227           
  2.491        2.2 k          10.5 k         -228           
  2.511        2.2 k          10.6 k         -229           
  2.523        2.2 k          10.6 k         -230           
  2.877        2.5 k          11.6 k         -231           
  2.879        2.5 k          11.6 k         -232           
  2.886        2.5 k          11.6 k         -233           
  2.888        2.5 k          11.6 k         -234           
  3.585        3.2 k          13.1 k         -235           
  3.591        3.2 k          13.2 k         -236           
  3.657        3.3 k          13.3 k         -237           
  3.659        3.3 k          13.3 k         -238           
  5.013        4.6 k          16.2 k         -239           
  5.015        4.6 k          16.2 k         -240           
  5.084        4.7 k          16.3 k         -241           
  36.035       33.7 k         79.4 k         -242           
  36.319       34.0 k         80.1 k         -243           
  36.323       34.0 k         80.1 k         -244           
  36.544       34.2 k         80.6 k         -245           
  36.545       34.2 k         80.6 k         -246           
  36.547       34.2 k         80.6 k         -247           
  36.549       34.2 k         80.6 k         -248           
  36.552       34.2 k         80.6 k         -249           
  36.553       34.2 k         80.6 k         -250           
  36.596       34.2 k         80.7 k         -251           
  38648.781    34.9 M         74.6 M         -252           
  49351.477    44.6 M         95.2 M         -253           
